100409,GMSC ICCS (Roaming MT): ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,GMSC ICCS (Roaming MT): ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100410,GPRS ICCS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,GPRS ICCS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100411,GSM Strip: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,GSM Strip: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100412,GSM: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,GSM: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100413,ICCS Unbilled: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,ICCS Unbilled: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100414,MIS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,MIS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100415,MMS ICCS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,MMS ICCS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100416,MMS Interconnect: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,MMS Interconnect: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100417,MMSC ARP: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,MMSC ARP: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100418,MSS Interconnect: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,MSS Interconnect: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100419,MSS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,MSS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100420,NGIN raw: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,NGIN raw: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100421,PGW: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,PGW: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100422,Raw MMS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,Raw MMS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100423,SGSN: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,SGSN: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100424,SGW: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,SGW: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100425,SMS ICCS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,SMS ICCS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100426,SMS Interconnect: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,SMS Interconnect: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100427,SMS Strip: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,SMS Strip: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100428,SMSC: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,SMSC: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100429,TAPIN MO: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,TAPIN MO: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100430,Tapin: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,Tapin: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100431,Tapout: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,Tapout: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100432,WAP ICCS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,WAP ICCS: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
100433,ST_AGG_FAILED - EDR Count (Daily) - Metric Threshold,Absolute,ST_AGG_FAILED - EDR Count (Daily) - Metric Threshold
100434,ST_AGG_REJECTED - EDR Count (Daily) - Metric Threshold,Absolute,ST_AGG_REJECTED - EDR Count (Daily) - Metric Threshold
101001,BT: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,BT: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
101002,BT: ST_ALL - EDR Count - Metric Threshold,Percentage,BT: ST_ALL - EDR Count - Metric Threshold
101003,BT: ST_ALL - EDR Duration - Metric Threshold,Percentage,BT: ST_ALL - EDR Duration - Metric Threshold
101004,BT: ST_ALL - EDR Value - Metric Threshold,Percentage,BT: ST_ALL - EDR Value - Metric Threshold
101005,BT: ST_VOICE - EDR Count (Daily) - Metric Threshold,Percentage,BT: ST_VOICE - EDR Count (Daily) - Metric Threshold
101006,BT: ST_VOICE - EDR Count - Metric Threshold,Percentage,BT: ST_VOICE - EDR Count - Metric Threshold
101007,BT: ST_VOICE - EDR Duration (Daily) - Metric Threshold,Percentage,BT: ST_VOICE - EDR Duration (Daily) - Metric Threshold
101008,BT: ST_VOICE - EDR Duration - Metric Threshold,Percentage,BT: ST_VOICE - EDR Duration - Metric Threshold
101009,BT: ST_VOICE_DOM - EDR Count (Daily) - Metric Threshold,Percentage,BT: ST_VOICE_DOM - EDR Count (Daily) - Metric Threshold
101010,BT: ST_VOICE_DOM - EDR Count - Metric Threshold,Percentage,BT: ST_VOICE_DOM - EDR Count - Metric Threshold
101011,BT: ST_VOICE_DOM - EDR Duration (Daily) - Metric Threshold,Percentage,BT: ST_VOICE_DOM - EDR Duration (Daily) - Metric Threshold
101012,BT: ST_VOICE_DOM - EDR Duration - Metric Threshold,Percentage,BT: ST_VOICE_DOM - EDR Duration - Metric Threshold
101013,BT: ST_VOICE_FO - EDR Count (Daily) - Metric Threshold,Percentage,BT: ST_VOICE_FO - EDR Count (Daily) - Metric Threshold
101014,BT: ST_VOICE_FO - EDR Count - Metric Threshold,Percentage,BT: ST_VOICE_FO - EDR Count - Metric Threshold
101015,BT: ST_VOICE_FO - EDR Duration (Daily) - Metric Threshold,Percentage,BT: ST_VOICE_FO - EDR Duration (Daily) - Metric Threshold
101016,BT: ST_VOICE_FO - EDR Duration - Metric Threshold,Percentage,BT: ST_VOICE_FO - EDR Duration - Metric Threshold
101017,BT: ST_VOICE_INTL - EDR Count (Daily) - Metric Threshold,Percentage,BT: ST_VOICE_INTL - EDR Count (Daily) - Metric Threshold
101018,BT: ST_VOICE_INTL - EDR Count - Metric Threshold,Percentage,BT: ST_VOICE_INTL - EDR Count - Metric Threshold
101019,BT: ST_VOICE_INTL - EDR Duration (Daily) - Metric Threshold,Percentage,BT: ST_VOICE_INTL - EDR Duration (Daily) - Metric Threshold
101020,BT: ST_VOICE_INTL - EDR Duration - Metric Threshold,Percentage,BT: ST_VOICE_INTL - EDR Duration - Metric Threshold
101021,C&W: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,C&W: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
101022,C&W: ST_ALL - EDR Count - Metric Threshold,Percentage,C&W: ST_ALL - EDR Count - Metric Threshold
101023,C&W: ST_ALL - EDR Duration - Metric Threshold,Percentage,C&W: ST_ALL - EDR Duration - Metric Threshold
101024,C&W: ST_ALL - EDR Value - Metric Threshold,Percentage,C&W: ST_ALL - EDR Value - Metric Threshold
101025,C&W: ST_VOICE - EDR Count (Daily) - Metric Threshold,Percentage,C&W: ST_VOICE - EDR Count (Daily) - Metric Threshold
101026,C&W: ST_VOICE - EDR Count - Metric Threshold,Percentage,C&W: ST_VOICE - EDR Count - Metric Threshold
101027,C&W: ST_VOICE - EDR Duration (Daily) - Metric Threshold,Percentage,C&W: ST_VOICE - EDR Duration (Daily) - Metric Threshold
101028,C&W: ST_VOICE - EDR Duration - Metric Threshold,Percentage,C&W: ST_VOICE - EDR Duration - Metric Threshold
101029,C&W: ST_VOICE_FT - EDR Count (Daily) - Metric Threshold,Percentage,C&W: ST_VOICE_FT - EDR Count (Daily) - Metric Threshold
101030,C&W: ST_VOICE_FT - EDR Count - Metric Threshold,Percentage,C&W: ST_VOICE_FT - EDR Count - Metric Threshold
101031,C&W: ST_VOICE_FT - EDR Duration (Daily) - Metric Threshold,Percentage,C&W: ST_VOICE_FT - EDR Duration (Daily) - Metric Threshold
101032,C&W: ST_VOICE_FT - EDR Duration - Metric Threshold,Percentage,C&W: ST_VOICE_FT - EDR Duration - Metric Threshold
101033,Eircom: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,Eircom: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
101034,Eircom: ST_ALL - EDR Count - Metric Threshold,Percentage,Eircom: ST_ALL - EDR Count - Metric Threshold
101035,Eircom: ST_ALL - EDR Duration - Metric Threshold,Percentage,Eircom: ST_ALL - EDR Duration - Metric Threshold
101036,Eircom: ST_ALL - EDR Value - Metric Threshold,Percentage,Eircom: ST_ALL - EDR Value - Metric Threshold
101037,Eircom: ST_VOICE - EDR Count (Daily) - Metric Threshold,Percentage,Eircom: ST_VOICE - EDR Count (Daily) - Metric Threshold
101038,Eircom: ST_VOICE - EDR Count - Metric Threshold,Percentage,Eircom: ST_VOICE - EDR Count - Metric Threshold
101039,Eircom: ST_VOICE - EDR Duration (Daily) - Metric Threshold,Percentage,Eircom: ST_VOICE - EDR Duration (Daily) - Metric Threshold
101040,Eircom: ST_VOICE - EDR Duration - Metric Threshold,Percentage,Eircom: ST_VOICE - EDR Duration - Metric Threshold
101041,Eircom: ST_VOICE_DOM - EDR Count (Daily) - Metric Threshold,Percentage,Eircom: ST_VOICE_DOM - EDR Count (Daily) - Metric Threshold
101042,Eircom: ST_VOICE_DOM - EDR Count - Metric Threshold,Percentage,Eircom: ST_VOICE_DOM - EDR Count - Metric Threshold
101043,Eircom: ST_VOICE_DOM - EDR Duration (Daily) - Metric Threshold,Percentage,Eircom: ST_VOICE_DOM - EDR Duration (Daily) - Metric Threshold
101044,Eircom: ST_VOICE_DOM - EDR Duration - Metric Threshold,Percentage,Eircom: ST_VOICE_DOM - EDR Duration - Metric Threshold
101045,Eircom: ST_VOICE_FO - EDR Count (Daily) - Metric Threshold,Percentage,Eircom: ST_VOICE_FO - EDR Count (Daily) - Metric Threshold
101046,Eircom: ST_VOICE_FO - EDR Count - Metric Threshold,Percentage,Eircom: ST_VOICE_FO - EDR Count - Metric Threshold
101047,Eircom: ST_VOICE_FO - EDR Duration (Daily) - Metric Threshold,Percentage,Eircom: ST_VOICE_FO - EDR Duration (Daily) - Metric Threshold
101048,Eircom: ST_VOICE_FO - EDR Duration - Metric Threshold,Percentage,Eircom: ST_VOICE_FO - EDR Duration - Metric Threshold
101049,Eircom: ST_VOICE_INTL - EDR Count (Daily) - Metric Threshold,Percentage,Eircom: ST_VOICE_INTL - EDR Count (Daily) - Metric Threshold
101050,Eircom: ST_VOICE_INTL - EDR Count - Metric Threshold,Percentage,Eircom: ST_VOICE_INTL - EDR Count - Metric Threshold
101051,Eircom: ST_VOICE_INTL - EDR Duration (Daily) - Metric Threshold,Percentage,Eircom: ST_VOICE_INTL - EDR Duration (Daily) - Metric Threshold
101052,Eircom: ST_VOICE_INTL - EDR Duration - Metric Threshold,Percentage,Eircom: ST_VOICE_INTL - EDR Duration - Metric Threshold
101053,MSS: ST_VOICE_PARTNERS - EDR Count (Daily) - Metric Threshold,Percentage,MSS: ST_VOICE_PARTNERS - EDR Count (Daily) - Metric Threshold
101054,MSS: ST_VOICE_PARTNERS - EDR Count - Metric Threshold,Percentage,MSS: ST_VOICE_PARTNERS - EDR Count - Metric Threshold
101055,MSS: ST_VOICE_PARTNERS - EDR Duration (Daily) - Metric Threshold,Percentage,MSS: ST_VOICE_PARTNERS - EDR Duration (Daily) - Metric Threshold
101056,MSS: ST_VOICE_PARTNERS - EDR Duration - Metric Threshold,Percentage,MSS: ST_VOICE_PARTNERS - EDR Duration - Metric Threshold
101057,SGSN: ST_DATA_PARTNERS - EDR Bytes (Daily) - Metric Threshold,Percentage,SGSN: ST_DATA_PARTNERS - EDR Bytes (Daily) - Metric Threshold
101058,SGSN: ST_DATA_PARTNERS - EDR Bytes - Metric Threshold,Percentage,SGSN: ST_DATA_PARTNERS - EDR Bytes - Metric Threshold
101059,SGSN: ST_DATA_PARTNERS - EDR Count (Daily) - Metric Threshold,Percentage,SGSN: ST_DATA_PARTNERS - EDR Count (Daily) - Metric Threshold
101060,SGSN: ST_DATA_PARTNERS - EDR Count - Metric Threshold,Percentage,SGSN: ST_DATA_PARTNERS - EDR Count - Metric Threshold
101061,SS Billed: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold,Percentage,SS Billed: ST_AGG_SUCCESS - EDR Count (Daily) - Metric Threshold
101062,SS Billed: ST_ALL - EDR Count - Metric Threshold,Percentage,SS Billed: ST_ALL - EDR Count - Metric Threshold
101063,SS Billed: ST_ALL - EDR Duration - Metric Threshold,Percentage,SS Billed: ST_ALL - EDR Duration - Metric Threshold
101064,SS Billed: ST_ALL - EDR Value - Metric Threshold,Percentage,SS Billed: ST_ALL - EDR Value - Metric Threshold
101065,SS Billed: ST_SMS - EDR Count (Daily) - Metric Threshold,Percentage,SS Billed: ST_SMS - EDR Count (Daily) - Metric Threshold
101066,SS Billed: ST_SMS - EDR Count - Metric Threshold,Percentage,SS Billed: ST_SMS - EDR Count - Metric Threshold
101067,SS Billed: ST_SMS - EDR Value (Daily) - Metric Threshold,Percentage,SS Billed: ST_SMS - EDR Value (Daily) - Metric Threshold
101068,SS Billed: ST_SMS - EDR Value - Metric Threshold,Percentage,SS Billed: ST_SMS - EDR Value - Metric Threshold
101069,SS Billed: ST_VOICE - EDR Count (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE - EDR Count (Daily) - Metric Threshold
101070,SS Billed: ST_VOICE - EDR Count - Metric Threshold,Percentage,SS Billed: ST_VOICE - EDR Count - Metric Threshold
101071,SS Billed: ST_VOICE - EDR Duration (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE - EDR Duration (Daily) - Metric Threshold
101072,SS Billed: ST_VOICE - EDR Duration - Metric Threshold,Percentage,SS Billed: ST_VOICE - EDR Duration - Metric Threshold
101073,SS Billed: ST_VOICE - EDR Value (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE - EDR Value (Daily) - Metric Threshold
101074,SS Billed: ST_VOICE - EDR Value - Metric Threshold,Percentage,SS Billed: ST_VOICE - EDR Value - Metric Threshold
101075,SS Billed: ST_VOICE_ANCILIARY - EDR Count (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_ANCILIARY - EDR Count (Daily) - Metric Threshold
101076,SS Billed: ST_VOICE_ANCILIARY - EDR Count - Metric Threshold,Percentage,SS Billed: ST_VOICE_ANCILIARY - EDR Count - Metric Threshold
101077,SS Billed: ST_VOICE_ANCILIARY - EDR Duration (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_ANCILIARY - EDR Duration (Daily) - Metric Threshold
101078,SS Billed: ST_VOICE_ANCILIARY - EDR Duration - Metric Threshold,Percentage,SS Billed: ST_VOICE_ANCILIARY - EDR Duration - Metric Threshold
101079,SS Billed: ST_VOICE_ANCILIARY - EDR Value (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_ANCILIARY - EDR Value (Daily) - Metric Threshold
101080,SS Billed: ST_VOICE_ANCILIARY - EDR Value - Metric Threshold,Percentage,SS Billed: ST_VOICE_ANCILIARY - EDR Value - Metric Threshold
101081,SS Billed: ST_VOICE_DOM - EDR Count (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_DOM - EDR Count (Daily) - Metric Threshold
101082,SS Billed: ST_VOICE_DOM - EDR Count - Metric Threshold,Percentage,SS Billed: ST_VOICE_DOM - EDR Count - Metric Threshold
101083,SS Billed: ST_VOICE_DOM - EDR Duration (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_DOM - EDR Duration (Daily) - Metric Threshold
101084,SS Billed: ST_VOICE_DOM - EDR Duration - Metric Threshold,Percentage,SS Billed: ST_VOICE_DOM - EDR Duration - Metric Threshold
101085,SS Billed: ST_VOICE_DOM - EDR Value (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_DOM - EDR Value (Daily) - Metric Threshold
101086,SS Billed: ST_VOICE_DOM - EDR Value - Metric Threshold,Percentage,SS Billed: ST_VOICE_DOM - EDR Value - Metric Threshold
101087,SS Billed: ST_VOICE_DQ - EDR Count (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_DQ - EDR Count (Daily) - Metric Threshold
101088,SS Billed: ST_VOICE_DQ - EDR Count - Metric Threshold,Percentage,SS Billed: ST_VOICE_DQ - EDR Count - Metric Threshold
101089,SS Billed: ST_VOICE_DQ - EDR Duration (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_DQ - EDR Duration (Daily) - Metric Threshold
101090,SS Billed: ST_VOICE_DQ - EDR Duration - Metric Threshold,Percentage,SS Billed: ST_VOICE_DQ - EDR Duration - Metric Threshold
101091,SS Billed: ST_VOICE_DQ - EDR Value (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_DQ - EDR Value (Daily) - Metric Threshold
101092,SS Billed: ST_VOICE_DQ - EDR Value - Metric Threshold,Percentage,SS Billed: ST_VOICE_DQ - EDR Value - Metric Threshold
101093,SS Billed: ST_VOICE_FO - EDR Count (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_FO - EDR Count (Daily) - Metric Threshold
101094,SS Billed: ST_VOICE_FO - EDR Count - Metric Threshold,Percentage,SS Billed: ST_VOICE_FO - EDR Count - Metric Threshold
101095,SS Billed: ST_VOICE_FO - EDR Duration (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_FO - EDR Duration (Daily) - Metric Threshold
101096,SS Billed: ST_VOICE_FO - EDR Duration - Metric Threshold,Percentage,SS Billed: ST_VOICE_FO - EDR Duration - Metric Threshold
101097,SS Billed: ST_VOICE_FO - EDR Value (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_FO - EDR Value (Daily) - Metric Threshold
101098,SS Billed: ST_VOICE_FO - EDR Value - Metric Threshold,Percentage,SS Billed: ST_VOICE_FO - EDR Value - Metric Threshold
101099,SS Billed: ST_VOICE_FT - EDR Count (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_FT - EDR Count (Daily) - Metric Threshold
101100,SS Billed: ST_VOICE_FT - EDR Count - Metric Threshold,Percentage,SS Billed: ST_VOICE_FT - EDR Count - Metric Threshold
101101,SS Billed: ST_VOICE_FT - EDR Duration (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_FT - EDR Duration (Daily) - Metric Threshold
101102,SS Billed: ST_VOICE_FT - EDR Duration - Metric Threshold,Percentage,SS Billed: ST_VOICE_FT - EDR Duration - Metric Threshold
101103,SS Billed: ST_VOICE_FT - EDR Value (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_FT - EDR Value (Daily) - Metric Threshold
101104,SS Billed: ST_VOICE_FT - EDR Value - Metric Threshold,Percentage,SS Billed: ST_VOICE_FT - EDR Value - Metric Threshold
101105,SS Billed: ST_VOICE_INBOUND - EDR Count (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_INBOUND - EDR Count (Daily) - Metric Threshold
101106,SS Billed: ST_VOICE_INBOUND - EDR Count - Metric Threshold,Percentage,SS Billed: ST_VOICE_INBOUND - EDR Count - Metric Threshold
101107,SS Billed: ST_VOICE_INBOUND - EDR Duration (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_INBOUND - EDR Duration (Daily) - Metric Threshold
101108,SS Billed: ST_VOICE_INBOUND - EDR Duration - Metric Threshold,Percentage,SS Billed: ST_VOICE_INBOUND - EDR Duration - Metric Threshold
101109,SS Billed: ST_VOICE_INBOUND - EDR Value (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_INBOUND - EDR Value (Daily) - Metric Threshold
101110,SS Billed: ST_VOICE_INBOUND - EDR Value - Metric Threshold,Percentage,SS Billed: ST_VOICE_INBOUND - EDR Value - Metric Threshold
101111,SS Billed: ST_VOICE_INTERNET - EDR Count (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_INTERNET - EDR Count (Daily) - Metric Threshold
101112,SS Billed: ST_VOICE_INTERNET - EDR Count - Metric Threshold,Percentage,SS Billed: ST_VOICE_INTERNET - EDR Count - Metric Threshold
101113,SS Billed: ST_VOICE_INTERNET - EDR Duration (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_INTERNET - EDR Duration (Daily) - Metric Threshold
101114,SS Billed: ST_VOICE_INTERNET - EDR Duration - Metric Threshold,Percentage,SS Billed: ST_VOICE_INTERNET - EDR Duration - Metric Threshold
101115,SS Billed: ST_VOICE_INTERNET - EDR Value (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_INTERNET - EDR Value (Daily) - Metric Threshold
101116,SS Billed: ST_VOICE_INTERNET - EDR Value - Metric Threshold,Percentage,SS Billed: ST_VOICE_INTERNET - EDR Value - Metric Threshold
101117,SS Billed: ST_VOICE_INTL - EDR Count (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_INTL - EDR Count (Daily) - Metric Threshold
101118,SS Billed: ST_VOICE_INTL - EDR Count - Metric Threshold,Percentage,SS Billed: ST_VOICE_INTL - EDR Count - Metric Threshold
101119,SS Billed: ST_VOICE_INTL - EDR Duration (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_INTL - EDR Duration (Daily) - Metric Threshold
101120,SS Billed: ST_VOICE_INTL - EDR Duration - Metric Threshold,Percentage,SS Billed: ST_VOICE_INTL - EDR Duration - Metric Threshold
101121,SS Billed: ST_VOICE_INTL - EDR Value (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_INTL - EDR Value (Daily) - Metric Threshold
101122,SS Billed: ST_VOICE_INTL - EDR Value - Metric Threshold,Percentage,SS Billed: ST_VOICE_INTL - EDR Value - Metric Threshold
101123,SS Billed: ST_VOICE_INTL_FREE - EDR Count (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_INTL_FREE - EDR Count (Daily) - Metric Threshold
101124,SS Billed: ST_VOICE_INTL_FREE - EDR Count - Metric Threshold,Percentage,SS Billed: ST_VOICE_INTL_FREE - EDR Count - Metric Threshold
101125,SS Billed: ST_VOICE_INTL_FREE - EDR Duration (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_INTL_FREE - EDR Duration (Daily) - Metric Threshold
101126,SS Billed: ST_VOICE_INTL_FREE - EDR Duration - Metric Threshold,Percentage,SS Billed: ST_VOICE_INTL_FREE - EDR Duration - Metric Threshold
101127,SS Billed: ST_VOICE_IN_BUNDLE - EDR Count (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_IN_BUNDLE - EDR Count (Daily) - Metric Threshold
101128,SS Billed: ST_VOICE_IN_BUNDLE - EDR Count - Metric Threshold,Percentage,SS Billed: ST_VOICE_IN_BUNDLE - EDR Count - Metric Threshold
101129,SS Billed: ST_VOICE_IN_BUNDLE - EDR Duration (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_IN_BUNDLE - EDR Duration (Daily) - Metric Threshold
101130,SS Billed: ST_VOICE_IN_BUNDLE - EDR Duration - Metric Threshold,Percentage,SS Billed: ST_VOICE_IN_BUNDLE - EDR Duration - Metric Threshold
101131,SS Billed: ST_VOICE_IN_BUNDLE - EDR Value (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_IN_BUNDLE - EDR Value (Daily) - Metric Threshold
101132,SS Billed: ST_VOICE_IN_BUNDLE - EDR Value - Metric Threshold,Percentage,SS Billed: ST_VOICE_IN_BUNDLE - EDR Value - Metric Threshold
101133,SS Billed: ST_VOICE_LOW_CALL - EDR Count (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_LOW_CALL - EDR Count (Daily) - Metric Threshold
101134,SS Billed: ST_VOICE_LOW_CALL - EDR Count - Metric Threshold,Percentage,SS Billed: ST_VOICE_LOW_CALL - EDR Count - Metric Threshold
101135,SS Billed: ST_VOICE_LOW_CALL - EDR Duration (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_LOW_CALL - EDR Duration (Daily) - Metric Threshold
101136,SS Billed: ST_VOICE_LOW_CALL - EDR Duration - Metric Threshold,Percentage,SS Billed: ST_VOICE_LOW_CALL - EDR Duration - Metric Threshold
101137,SS Billed: ST_VOICE_LOW_CALL - EDR Value (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_LOW_CALL - EDR Value (Daily) - Metric Threshold
101138,SS Billed: ST_VOICE_LOW_CALL - EDR Value - Metric Threshold,Percentage,SS Billed: ST_VOICE_LOW_CALL - EDR Value - Metric Threshold
101139,SS Billed: ST_VOICE_MT - EDR Count (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_MT - EDR Count (Daily) - Metric Threshold
101140,SS Billed: ST_VOICE_MT - EDR Count - Metric Threshold,Percentage,SS Billed: ST_VOICE_MT - EDR Count - Metric Threshold
101141,SS Billed: ST_VOICE_MT - EDR Duration (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_MT - EDR Duration (Daily) - Metric Threshold
101142,SS Billed: ST_VOICE_MT - EDR Duration - Metric Threshold,Percentage,SS Billed: ST_VOICE_MT - EDR Duration - Metric Threshold
101143,SS Billed: ST_VOICE_MT - EDR Value (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_MT - EDR Value (Daily) - Metric Threshold
101144,SS Billed: ST_VOICE_MT - EDR Value - Metric Threshold,Percentage,SS Billed: ST_VOICE_MT - EDR Value - Metric Threshold
101145,SS Billed: ST_VOICE_MT_INTL - EDR Count (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_MT_INTL - EDR Count (Daily) - Metric Threshold
101146,SS Billed: ST_VOICE_MT_INTL - EDR Count - Metric Threshold,Percentage,SS Billed: ST_VOICE_MT_INTL - EDR Count - Metric Threshold
101147,SS Billed: ST_VOICE_MT_INTL - EDR Duration (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_MT_INTL - EDR Duration (Daily) - Metric Threshold
101148,SS Billed: ST_VOICE_MT_INTL - EDR Duration - Metric Threshold,Percentage,SS Billed: ST_VOICE_MT_INTL - EDR Duration - Metric Threshold
101149,SS Billed: ST_VOICE_MT_INTL - EDR Value (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_MT_INTL - EDR Value (Daily) - Metric Threshold
101150,SS Billed: ST_VOICE_MT_INTL - EDR Value - Metric Threshold,Percentage,SS Billed: ST_VOICE_MT_INTL - EDR Value - Metric Threshold
101151,SS Billed: ST_VOICE_NGN - EDR Count (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_NGN - EDR Count (Daily) - Metric Threshold
101152,SS Billed: ST_VOICE_NGN - EDR Count - Metric Threshold,Percentage,SS Billed: ST_VOICE_NGN - EDR Count - Metric Threshold
101153,SS Billed: ST_VOICE_NGN - EDR Duration (Daily) - Metric Threshold,Percentage,SS Billed: ST_VOICE_NGN - EDR Duration (Daily) - Metric Threshold
101154,SS Billed: ST_VOICE_NGN - EDR Duration - Metric Threshold,Percentage,SS Billed: ST_VOICE_NGN - EDR Duration - Metric Threshold
