100126,MMSC - MMSC ARP vs MMS CCN (Count) - ST_MMS_PREPAID,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100126,100126,,14,0,R,450,175,,
100127,MMSC - MMSC ARP vs MMS ICCS + MMS CCN (Count) - ST_MMS,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100127,100127,,14,0,R,450,175,,
100128,PGW vs EMM Data (Bytes) - ST_DATA_GPRS_OUTBOUND_ROAMERS - EDR Bytes,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100128,100128,,14,0,R,450,175,,
100129,PGW vs EMM Data (Bytes) - ST_DATA_WAP_OUTBOUND_ROAMERS - EDR Bytes,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100129,100129,,14,0,R,450,175,,
100130,MSS vs GMSC ICCS (Count) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Count (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100130,100130,,14,0,R,450,175,,
100131,GMSC ICCS vs ICCS Unbilled (Count) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Count (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100131,100131,,14,0,R,450,175,,
100132,TAPIN MO vs ICCS Unbilled (Count) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Count (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100132,100132,,14,0,R,450,175,,
100133,GMSC ICCS vs ICCS Unbilled (Duration) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Duration (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100133,100133,,14,0,R,450,175,,
100134,TAPIN MO vs ICCS Unbilled (Duration) - ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Duration (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100134,100134,,14,0,R,450,175,,
100135,MMSC - MMSC ARP vs MMS ICCS (Count) - ST_MMS_POSTPAID (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100135,100135,,14,0,R,450,175,,
100136,MMSC - MMSC ARP vs MMS CCN (Count) - ST_MMS_PREPAID (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100136,100136,,14,0,R,450,175,,
100137,MMSC - MMSC ARP vs MMS ICCS + MMS CCN (Count) - ST_MMS (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100137,100137,,14,0,R,450,175,,
100138,PGW vs EMM Data (Bytes) - ST_DATA_GPRS_OUTBOUND_ROAMERS - EDR Bytes (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100138,100138,,14,0,R,450,175,,
100139,PGW vs EMM Data (Bytes) - ST_DATA_WAP_OUTBOUND_ROAMERS - EDR Bytes (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100139,100139,,14,0,R,450,175,,
100150,MSS vs TAPOUT (Count) - ST_VOICE_PARTNERS - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100150,100150,,14,0,R,450,175,,
100151,MSS vs TAPOUT (Count) - ST_VOICE_PARTNERS - EDR Count (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100151,100151,,14,0,R,450,175,,
100152,SGSN vs TAPOUT (Count) - ST_DATA_PARTNERS - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100152,100152,,14,0,R,450,175,,
100153,SGSN vs TAPOUT (Count) - ST_DATA_PARTNERS - EDR Count (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100153,100153,,14,0,R,450,175,,
100154,SGSN vs TAPOUT (Bytes) - ST_DATA_PARTNERS - EDR Bytes,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100154,100154,,14,0,R,450,175,,
100155,SGSN vs TAPOUT (Bytes) - ST_DATA_PARTNERS - EDR Bytes (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100155,100155,,14,0,R,450,175,,
100156,SS Rated vs SS Billed (Count) - ST_VOICE - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100156,100156,,14,0,R,450,175,,
100157,SS Rated vs SS Billed (Count) - ST_VOICE - EDR Count (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100157,100157,,14,0,R,450,175,,
100158,SS Rated vs SS Billed (Value) - ST_VOICE - EDR Value,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100158,100158,,14,0,R,450,175,,
100159,SS Rated vs SS Billed (Value) - ST_VOICE - EDR Value (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100159,100159,,14,0,R,450,175,,
100160,EIRCOM vs SS Rated (count) - ST_VOICE + ST_VOICE_SUSPENSE - EDR Count (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100160,100160,,14,0,R,450,175,,
100161,BT vs SS Rated (count) - ST_VOICE + ST_VOICE_SUSPENSE - EDR Count (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100161,100161,,14,0,R,450,175,,
100162,C&W vs SS Rated (count) - ST_VOICE + ST_VOICE_SUSPENSE - EDR Count (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100162,100162,,14,0,R,450,175,,
100163,VOIP vs SS Rated (count) - ST_VOICE + ST_VOICE_SUSPENSE - EDR Count (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100163,100163,,14,0,R,450,175,,
100164,EIRCOM vs SS Rated (Count) - ST_VOICE + ST_VOICE_SUSPENSE - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100164,100164,,14,0,R,450,175,,
100165,BT vs SS Rated (Count) - ST_VOICE + ST_VOICE_SUSPENSE - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100165,100165,,14,0,R,450,175,,
100166,C&W vs SS Rated (Count) - ST_VOICE + ST_VOICE_SUSPENSE - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100166,100166,,14,0,R,450,175,,
100167,VOIP vs SS Rated (Count) - ST_VOICE + ST_VOICE_SUSPENSE - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100167,100167,,14,0,R,450,175,,
100168,EIRCOM vs SS Billed (count) - ST_VOICE - ST_VOICE_SUSPENSE - ST_VOICE_DISCARDED - EDR Count (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100168,100168,,14,0,R,450,175,,
100169,BT vs SS Billed (count) - ST_VOICE - ST_VOICE_SUSPENSE - ST_VOICE_DISCARDED - EDR Count (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100169,100169,,14,0,R,450,175,,
100170,C&W vs SS Billed (count) - ST_VOICE - ST_VOICE_SUSPENSE - ST_VOICE_DISCARDED - EDR Count (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100170,100170,,14,0,R,450,175,,
100171,VOIP vs SS Billed (count) - ST_VOICE - ST_VOICE_SUSPENSE? ST_VOICE_DISCARDED - EDR Count (Daily),/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100171,100171,,14,0,R,450,175,,
100172,EIRCOM vs SS Billed (Count) - ST_VOICE - ST_VOICE_SUSPENSE - ST_VOICE_DISCARDED - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100172,100172,,14,0,R,450,175,,
100173,BT vs SS Billed (Count) - ST_VOICE - ST_VOICE_SUSPENSE - ST_VOICE_DISCARDED - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100173,100173,,14,0,R,450,175,,
100174,C&W vs SS Billed (Count) - ST_VOICE - ST_VOICE_SUSPENSE - ST_VOICE_DISCARDED - EDR Count,/um/um/mrecChartSetup.do?mrecType=TIMEmrecType=TIMEdisplayType=absolute&mrecDefinitionId_time=100174,100174,,14,0,R,450,175,,
