100120,100396,100002,,,,100000,Y,Y
100120,100397,100002,,,,100000,Y,Y
100120,100398,100002,,,,100000,Y,Y
100120,100399,100002,,,,100000,Y,Y
100120,100400,100002,,,,100000,Y,Y
100120,100403,100002,,,,100000,Y,Y
100120,100404,100002,,,,100000,Y,Y
100121,100000,100002,,,,100000,Y,Y
100121,100006,100002,,,,100000,Y,Y
100121,100032,100002,,,,100000,Y,Y
100121,100036,100002,,,,100000,Y,Y
100121,100070,100002,,,,100000,Y,Y
100121,100071,100002,,,,100000,Y,Y
100121,100092,100002,,,,100000,Y,Y
100121,100093,100002,,,,100000,Y,Y
100121,100102,100002,,,,100000,Y,Y
100121,100110,100002,,,,100000,Y,Y
100121,100114,100002,,,,100000,Y,Y
100121,100115,100002,,,,100000,Y,Y
100122,100000,100002,,,,100000,Y,Y
100122,100006,100002,,,,100000,Y,Y
100122,100102,100002,,,,100000,Y,Y
100122,100110,100002,,,,100000,Y,Y
100122,100199,100002,,,,100000,Y,Y
100122,100202,100002,,,,100000,Y,Y
100123,100000,100002,,,,100000,Y,Y
100123,100006,100002,,,,100000,Y,Y
100123,100032,100002,,,,100000,Y,Y
100123,100036,100002,,,,100000,Y,Y
100123,100047,100002,,,,100000,Y,Y
100123,100048,100002,,,,100000,Y,Y
100123,100056,100002,,,,100000,Y,Y
100123,100057,100002,,,,100000,Y,Y
100123,100070,100002,,,,100000,Y,Y
100123,100071,100002,,,,100000,Y,Y
100123,100092,100002,,,,100000,Y,Y
100123,100093,100002,,,,100000,Y,Y
100124,100000,100002,,,,100000,Y,Y
100124,100001,100002,,,,100000,Y,Y
100124,100002,100002,,,,100000,Y,Y
100124,100003,100002,,,,100000,Y,Y
100124,100004,100002,,,,100000,Y,Y
100124,100005,100002,,,,100000,Y,Y
100124,100006,100002,,,,100000,Y,Y
100124,100011,100002,,,,100000,Y,Y
100124,100012,100002,,,,100000,Y,Y
100124,100013,100002,,,,100000,Y,Y
100124,100014,100002,,,,100000,Y,Y
100124,100015,100002,,,,100000,Y,Y
100124,100016,100002,,,,100000,Y,Y
100124,100017,100002,,,,100000,Y,Y
100124,100019,100002,,,,100000,Y,Y
100124,100021,100002,,,,100000,Y,Y
100124,100022,100002,,,,100000,Y,Y
100140,100000,100002,,,,100000,Y,Y
100140,100006,100002,,,,100000,Y,Y
100140,100240,100002,,,,100000,Y,Y
100140,100241,100002,,,,100000,Y,Y
100140,100242,100002,,,,100000,Y,Y
100140,100243,100002,,,,100000,Y,Y
100140,100244,100002,,,,100000,Y,Y
100140,100245,100002,,,,100000,Y,Y
100140,100246,100002,,,,100000,Y,Y
100140,100247,100002,,,,100000,Y,Y
100140,100248,100002,,,,100000,Y,Y
100141,100000,100002,,,,100000,Y,Y
100141,100006,100002,,,,100000,Y,Y
100141,100025,100002,,,,100000,Y,Y
100141,100181,100002,,,,100000,Y,Y
100141,100183,100002,,,,100000,Y,Y
100141,100264,100002,,,,100000,Y,Y
100141,100271,100002,,,,100000,Y,Y
100141,100272,100002,,,,100000,Y,Y
100142,100000,100002,,,,100000,Y,Y
100142,100006,100002,,,,100000,Y,Y
100142,100029,100002,,,,100000,Y,Y
100142,100032,100002,,,,100000,Y,Y
100142,100036,100002,,,,100000,Y,Y
100142,100037,100002,,,,100000,Y,Y
100142,100072,100002,,,,100000,Y,Y
100142,100073,100002,,,,100000,Y,Y
100142,100074,100002,,,,100000,Y,Y
100142,100075,100002,,,,100000,Y,Y
100142,100094,100002,,,,100000,Y,Y
100142,100095,100002,,,,100000,Y,Y
100142,100096,100002,,,,100000,Y,Y
100142,100097,100002,,,,100000,Y,Y
100143,100000,100002,,,,100000,Y,Y
100143,100001,100002,,,,100000,Y,Y
100143,100002,100002,,,,100000,Y,Y
100143,100003,100002,,,,100000,Y,Y
100143,100004,100002,,,,100000,Y,Y
100143,100005,100002,,,,100000,Y,Y
100143,100006,100002,,,,100000,Y,Y
100144,100000,100002,,,,100000,Y,Y
100144,100006,100002,,,,100000,Y,Y
100144,100179,100002,,,,100000,Y,Y
100144,100181,100002,,,,100000,Y,Y
100144,100182,100002,,,,100000,Y,Y
100144,100183,100002,,,,100000,Y,Y
100145,100000,100002,,,,100000,Y,Y
100145,100001,100002,,,,100000,Y,Y
100145,100002,100002,,,,100000,Y,Y
100145,100003,100002,,,,100000,Y,Y
100145,100006,100002,,,,100000,Y,Y
100145,100011,100002,,,,100000,Y,Y
100145,100029,100002,,,,100000,Y,Y
100145,100032,100002,,,,100000,Y,Y
100145,100036,100002,,,,100000,Y,Y
100145,100037,100002,,,,100000,Y,Y
100145,100065,100002,,,,100000,Y,Y
100145,100070,100002,,,,100000,Y,Y
100145,100071,100002,,,,100000,Y,Y
100145,100072,100002,,,,100000,Y,Y
100145,100073,100002,,,,100000,Y,Y
100145,100074,100002,,,,100000,Y,Y
100145,100075,100002,,,,100000,Y,Y
100145,100076,100002,,,,100000,Y,Y
100145,100077,100002,,,,100000,Y,Y
100145,100078,100002,,,,100000,Y,Y
100145,100079,100002,,,,100000,Y,Y
100145,100081,100002,,,,100000,Y,Y
100145,100082,100002,,,,100000,Y,Y
100145,100083,100002,,,,100000,Y,Y
100145,100084,100002,,,,100000,Y,Y
100145,100087,100002,,,,100000,Y,Y
100145,100092,100002,,,,100000,Y,Y
100145,100093,100002,,,,100000,Y,Y
100145,100094,100002,,,,100000,Y,Y
100145,100095,100002,,,,100000,Y,Y
100145,100096,100002,,,,100000,Y,Y
100145,100097,100002,,,,100000,Y,Y
100145,100098,100002,,,,100000,Y,Y
100145,100099,100002,,,,100000,Y,Y
100145,100100,100002,,,,100000,Y,Y
100145,100101,100002,,,,100000,Y,Y
100145,100102,100002,,,,100000,Y,Y
100145,100103,100002,,,,100000,Y,Y
100145,100104,100002,,,,100000,Y,Y
100145,100105,100002,,,,100000,Y,Y
100145,100106,100002,,,,100000,Y,Y
100145,100109,100002,,,,100000,Y,Y
100145,100110,100002,,,,100000,Y,Y
100145,100111,100002,,,,100000,Y,Y
100145,100114,100002,,,,100000,Y,Y
100145,100115,100002,,,,100000,Y,Y
100145,100116,100002,,,,100000,Y,Y
100145,100117,100002,,,,100000,Y,Y
100145,100118,100002,,,,100000,Y,Y
100145,100119,100002,,,,100000,Y,Y
100145,100120,100002,,,,100000,Y,Y
100145,100121,100002,,,,100000,Y,Y
100145,100122,100002,,,,100000,Y,Y
100145,100123,100002,,,,100000,Y,Y
100146,100000,100002,,,,100000,Y,Y
100146,100006,100002,,,,100000,Y,Y
100146,100181,100002,,,,100000,Y,Y
100146,100183,100002,,,,100000,Y,Y
100146,100222,100002,,,,100000,Y,Y
100146,100357,100002,,,,100000,Y,Y
100147,100006,100002,,,,100000,Y,Y
100147,100183,100002,,,,100000,Y,Y
100147,100212,100002,,,,100000,Y,Y
100147,100213,100002,,,,100000,Y,Y
100147,100215,100002,,,,100000,Y,Y
100147,100216,100002,,,,100000,Y,Y
100120,100436,100002,,,,100000,Y,Y
100145,100436,100002,,,,100000,Y,Y
100102,100436,100002,,,,100000,Y,Y
100120,100437,100002,,,,100000,Y,Y
100120,100438,100002,,,,100000,Y,Y
100120,100439,100002,,,,100000,Y,Y
100120,100440,100002,,,,100000,Y,Y
100120,100425,100002,,,,100000,Y,Y
100142,100425,100002,,,,100000,Y,Y
100102,100425,100002,,,,100000,Y,Y
100145,100425,100002,,,,100000,Y,Y
100120,100426,100002,,,,100000,Y,Y
100145,100426,100002,,,,100000,Y,Y
100142,100426,100002,,,,100000,Y,Y
100102,100426,100002,,,,100000,Y,Y
100142,100427,100002,,,,100000,Y,Y
100120,100427,100002,,,,100000,Y,Y
100102,100427,100002,,,,100000,Y,Y
100145,100427,100002,,,,100000,Y,Y
100120,100428,100002,,,,100000,Y,Y
100102,100428,100002,,,,100000,Y,Y
100145,100428,100002,,,,100000,Y,Y
100142,100428,100002,,,,100000,Y,Y
100120,100429,100002,,,,100000,Y,Y
100142,100429,100002,,,,100000,Y,Y
100102,100429,100002,,,,100000,Y,Y
100145,100429,100002,,,,100000,Y,Y
100120,100430,100002,,,,100000,Y,Y
100145,100430,100002,,,,100000,Y,Y
100142,100430,100002,,,,100000,Y,Y
100102,100430,100002,,,,100000,Y,Y
100142,100431,100002,,,,100000,Y,Y
100120,100431,100002,,,,100000,Y,Y
100102,100431,100002,,,,100000,Y,Y
100145,100431,100002,,,,100000,Y,Y
100120,100432,100002,,,,100000,Y,Y
100102,100432,100002,,,,100000,Y,Y
100145,100432,100002,,,,100000,Y,Y
100142,100432,100002,,,,100000,Y,Y
100102,100433,100002,,,,100000,Y,Y
100120,100433,100002,,,,100000,Y,Y
100145,100433,100002,,,,100000,Y,Y
100120,100434,100002,,,,100000,Y,Y
100102,100434,100002,,,,100000,Y,Y
100145,100434,100002,,,,100000,Y,Y
100120,100435,100002,,,,100000,Y,Y
100102,100435,100002,,,,100000,Y,Y
100145,100435,100002,,,,100000,Y,Y
100120,100442,,,,,100000,Y,Y
100107,100442,,,,,100000,Y,Y
100150,100442,,,,,100000,Y,Y
100152,100442,,,,,100000,Y,Y
100120,100441,,,,,100000,Y,Y
100107,100441,,,,,100000,Y,Y
100150,100441,,,,,100000,Y,Y
100152,100441,,,,,100000,Y,Y
100120,100443,,,,,100000,Y,Y
100107,100443,,,,,100000,Y,Y
100150,100443,,,,,100000,Y,Y
100152,100443,,,,,100000,Y,Y
100120,100444,,,,,100000,Y,Y
100120,100458,,,,,100000,Y,Y
100141,100458,,,,,100000,Y,Y
100107,100458,,,,,100000,Y,Y
100120,100457,,,,,100000,Y,Y
100141,100457,,,,,100000,Y,Y
100107,100457,,,,,100000,Y,Y
100120,100459,,,,,100000,Y,Y
100141,100459,,,,,100000,Y,Y
100107,100459,,,,,100000,Y,Y
100120,100460,,,,,100000,Y,Y
100107,100454,,,,,100000,Y,Y
100107,100453,,,,,100000,Y,Y
100107,100455,,,,,100000,Y,Y
100120,100446,,,,,100000,Y,Y
100107,100446,,,,,100000,Y,Y
100150,100446,,,,,100000,Y,Y
100152,100446,,,,,100000,Y,Y
100120,100445,,,,,100000,Y,Y
100107,100445,,,,,100000,Y,Y
100150,100445,,,,,100000,Y,Y
100152,100445,,,,,100000,Y,Y
100120,100447,,,,,100000,Y,Y
100107,100447,,,,,100000,Y,Y
100150,100447,,,,,100000,Y,Y
100152,100447,,,,,100000,Y,Y
100120,100448,,,,,100000,Y,Y
100120,100466,,,,,100000,Y,Y
100141,100466,,,,,100000,Y,Y
100107,100466,,,,,100000,Y,Y
100120,100465,,,,,100000,Y,Y
100141,100465,,,,,100000,Y,Y
100107,100465,,,,,100000,Y,Y
100120,100467,,,,,100000,Y,Y
100141,100467,,,,,100000,Y,Y
100107,100467,,,,,100000,Y,Y
100120,100468,,,,,100000,Y,Y
100107,100462,,,,,100000,Y,Y
100107,100461,,,,,100000,Y,Y
100107,100463,,,,,100000,Y,Y
100120,100450,,,,,100000,Y,Y
100107,100450,,,,,100000,Y,Y
100150,100450,,,,,100000,Y,Y
100151,100450,,,,,100000,Y,Y
100120,100449,,,,,100000,Y,Y
100107,100449,,,,,100000,Y,Y
100150,100449,,,,,100000,Y,Y
100151,100449,,,,,100000,Y,Y
100120,100451,,,,,100000,Y,Y
100107,100451,,,,,100000,Y,Y
100150,100451,,,,,100000,Y,Y
100151,100451,,,,,100000,Y,Y
100120,100452,,,,,100000,Y,Y
100120,100474,,,,,100000,Y,Y
100141,100474,,,,,100000,Y,Y
100107,100474,,,,,100000,Y,Y
100120,100473,,,,,100000,Y,Y
100141,100473,,,,,100000,Y,Y
100107,100473,,,,,100000,Y,Y
100120,100475,,,,,100000,Y,Y
100141,100475,,,,,100000,Y,Y
100107,100475,,,,,100000,Y,Y
100120,100476,,,,,100000,Y,Y
100107,100470,,,,,100000,Y,Y
100107,100469,,,,,100000,Y,Y
100107,100471,,,,,100000,Y,Y
100150,100271,,,,,100000,Y,Y
100151,100271,,,,,100000,Y,Y
100152,100271,,,,,100000,Y,Y
100150,100025,,,,,100000,Y,Y
100151,100025,,,,,100000,Y,Y
100152,100025,,,,,100000,Y,Y
100150,100033,,,,,100000,Y,Y
100151,100033,,,,,100000,Y,Y
100152,100033,,,,,100000,Y,Y
100150,100274,,,,,100000,Y,Y
100151,100274,,,,,100000,Y,Y
100152,100274,,,,,100000,Y,Y
100150,100042,,,,,100000,Y,Y
100151,100042,,,,,100000,Y,Y
100152,100042,,,,,100000,Y,Y
100150,100051,,,,,100000,Y,Y
100151,100051,,,,,100000,Y,Y
100152,100051,,,,,100000,Y,Y
100150,100181,,,,,100000,Y,Y
100150,100000,,,,,100000,Y,Y
100150,100032,,,,,100000,Y,Y
100151,100181,,,,,100000,Y,Y
100151,100000,,,,,100000,Y,Y
100151,100032,,,,,100000,Y,Y
100152,100181,,,,,100000,Y,Y
100152,100000,,,,,100000,Y,Y
100152,100032,,,,,100000,Y,Y
100161,100000,100116,,,,100000,Y,Y
100160,100000,100114,,,,100000,Y,Y
100163,100000,100128,,,,100000,Y,Y
100162,100000,100120,,,,100000,Y,Y
100161,100032,100117,,,,100000,Y,Y
100163,100032,100129,,,,100000,Y,Y
100163,100102,100130,,,,100000,Y,Y
100163,100181,100131,,,,100000,Y,Y
100162,100181,100121,,,,100000,Y,Y
100163,100501,100233,,,,100000,Y,Y
100163,100502,100234,,,,100000,Y,Y
100162,100503,100124,,,,100000,Y,Y
100108,100503,100110,,,,100000,Y,Y
100163,100503,100135,,,,100000,Y,Y
100108,100504,100111,,,,100000,Y,Y
100162,100504,100125,,,,100000,Y,Y
100163,100504,100136,,,,100000,Y,Y
100162,100505,100126,,,,100000,Y,Y
100163,100505,100137,,,,100000,Y,Y
100108,100505,100112,,,,100000,Y,Y
100163,100506,100138,,,,100000,Y,Y
100162,100506,100127,,,,100000,Y,Y
100108,100506,100113,,,,100000,Y,Y
100160,100507,100115,,,,100000,Y,Y
100106,100507,100107,,,,100000,Y,Y
100163,100507,100139,,,,100000,Y,Y
100163,100508,100140,,,,100000,Y,Y
100161,100509,100118,,,,100000,Y,Y
100163,100509,100141,,,,100000,Y,Y
100102,100509,100102,,,,100000,Y,Y
100161,100510,100119,,,,100000,Y,Y
100102,100510,100103,,,,100000,Y,Y
100163,100510,100142,,,,100000,Y,Y
100163,100511,100143,,,,100000,Y,Y
100102,100513,100104,,,,100000,Y,Y
100102,100514,100105,,,,100000,Y,Y
100102,100515,100106,,,,100000,Y,Y
100120,100516,100144,,,,100000,Y,Y
100142,100517,100148,,,,100000,Y,Y
100120,100517,100145,,,,100000,Y,Y
100120,100518,100146,,,,100000,Y,Y
100120,100519,100147,,,,100000,Y,Y
100142,100519,100149,,,,100000,Y,Y
100163,100520,100134,,,,100000,Y,Y
100102,100520,100100,,,,100000,Y,Y
100161,100520,100132,,,,100000,Y,Y
100163,100521,100230,,,,100000,Y,Y
100161,100527,100122,,,,100000,Y,Y
100102,100527,100122,,,,100000,Y,Y
100163,100527,100232,,,,100000,Y,Y
100163,100528,100231,,,,100000,Y,Y
100102,100529,100101,,,,100000,Y,Y
100161,100529,100123,,,,100000,Y,Y
100163,100529,100133,,,,100000,Y,Y
100161,100530,100235,,,,100000,Y,Y
100102,100530,100235,,,,100000,Y,Y
100107,100534,100300,,,,100000,Y,Y
100107,100634,100300,,,,100001,Y,Y
100107,100569,100301,,,,100000,Y,Y
100107,100669,100301,,,,100001,Y,Y
100107,100535,100302,,,,100000,Y,Y
100107,100635,100302,,,,100001,Y,Y
100107,100573,100303,,,,100000,Y,Y
100107,100673,100303,,,,100001,Y,Y
100166,100048,100304,,,,100000,Y,Y
100166,100748,100304,,,,100001,Y,Y
100166,100057,100305,,,,100000,Y,Y
100166,100757,100305,,,,100001,Y,Y
100120,100551,100306,,,,100000,Y,Y
100120,100651,100306,,,,100001,Y,Y
100120,100552,100307,,,,100000,Y,Y
100120,100652,100307,,,,100001,Y,Y
100165,100576,100308,,,,100000,Y,Y
100165,100676,100308,,,,100001,Y,Y
100165,100531,100309,,,,100000,Y,Y
100165,100631,100309,,,,100001,Y,Y
100165,100577,100310,,,,100000,Y,Y
100165,100677,100310,,,,100001,Y,Y
100165,100357,100311,,,,100000,Y,Y
100165,101057,100311,,,,100001,Y,Y
100165,100222,100312,,,,100000,Y,Y
100165,100578,100313,,,,100000,Y,Y
100165,100678,100313,,,,100001,Y,Y
100165,100579,100314,,,,100000,Y,Y
100165,100679,100314,,,,100001,Y,Y
100165,100532,100315,,,,100000,Y,Y
100165,100632,100315,,,,100001,Y,Y
100165,100580,100316,,,,100000,Y,Y
100165,100680,100316,,,,100001,Y,Y
100165,100586,100317,,,,100000,Y,Y
100165,100686,100317,,,,100001,Y,Y
100165,100223,100318,,,,100000,Y,Y
100165,100923,100318,,,,100001,Y,Y
100165,100581,100319,,,,100000,Y,Y
100165,100681,100319,,,,100001,Y,Y
100102,100048,100320,,,,100000,Y,Y
100102,100748,100320,,,,100001,Y,Y
100102,100057,100321,,,,100000,Y,Y
100102,100757,100321,,,,100001,Y,Y
