100398,100398,,ST_SMS_PREMIUM - EDR Value - Version 1,20101125000000,20201231235959,A
100399,100399,,ST_SMS_TESCO - EDR Value - Version 1,20101125000000,20201231235959,A
100400,100400,,ST_SMS_VODAFONE - EDR Value - Version 1,20101125000000,20201231235959,A
100403,100403,,ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MO - EDR Value - Version 1,20101125000000,20201231235959,A
100404,100404,,ST_VOICE_OUTBOUND_POSTPAID_ROAMERS_MT - EDR Value - Version 1,20101125000000,20201231235959,A
100417,100417,,ST_SMS_PREMIUM_MO_PREPAID - EDR Count - Version 1,20101125000000,20201231235959,A
100418,100418,,ST_SMS_PREMIUM_MT_PREPAID - EDR Count - Version 1,20101125000000,20201231235959,A
100419,100419,,ST_SMS_ROAMING_MO_PREPAID - EDR Count - Version 1,20101125000000,20201231235959,A
100422,100422,,ST_SMS_PREMIUM_MO_PREPAID - EDR Value - Version 1,20101125000000,20201231235959,A
100423,100423,,ST_SMS_PREMIUM_MT_PREPAID - EDR Value - Version 1,20101125000000,20201231235959,A
100424,100424,,ST_SMS_ROAMING_MO_PREPAID - EDR Value - Version 1,20101125000000,20201231235959,A
100425,100425,,ST_ONXP_VOICE_POSTPAID - EDR Count - Version 1,20130101000000,20201231235959,A
100426,100426,,ST_ONXP_VOICE_POSTPAID_HOME - EDR Count - Version 1,20130101000000,20201231235959,A
100427,100427,,ST_ONXP_VOICE_POSTPAID_HOME_CALL_FWD - EDR Count - Version 1,20130101000000,20201231235959,A
100428,100428,,ST_ONXP_VOICE_POSTPAID_HOME_MO - EDR Count - Version 1,20130101000000,20201231235959,A
100429,100429,,ST_ONXP_VOICE_POSTPAID - EDR Duration - Version 1,20130101000000,20201231235959,A
100430,100430,,ST_ONXP_VOICE_POSTPAID_HOME - EDR Duration - Version 1,20130101000000,20201231235959,A
100431,100431,,ST_ONXP_VOICE_POSTPAID_HOME_CALL_FWD - EDR Duration - Version 1,20130101000000,20201231235959,A
100432,100432,,ST_ONXP_VOICE_POSTPAID_HOME_MO - EDR Duration - Version 1,20130101000000,20201231235959,A
100433,100433,,ST_ONXP_VOICE_POSTPAID - EDR Value - Version 1,20130101000000,20201231235959,A
100434,100434,,ST_ONXP_VOICE_POSTPAID_HOME - EDR Value - Version 1,20130101000000,20201231235959,A
100435,100435,,ST_ONXP_VOICE_POSTPAID_HOME_CALL_FWD - EDR Value - Version 1,20130101000000,20201231235959,A
100436,100436,,ST_ONXP_VOICE_POSTPAID_HOME_MO - EDR Value - Version 1,20130101000000,20201231235959,A
100437,100437,,ST_ONXP_VOICE_POSTPAID - EDR Bytes - Version 1,20130101000000,20201231235959,A
100438,100438,,ST_ONXP_VOICE_POSTPAID_HOME - EDR Bytes - Version 1,20130101000000,20201231235959,A
100439,100439,,ST_ONXP_VOICE_POSTPAID_HOME_CALL_FWD - EDR Bytes - Version 1,20130101000000,20201231235959,A
100440,100440,,ST_ONXP_VOICE_POSTPAID_HOME_MO - EDR Bytes - Version 1,20130101000000,20201231235959,A
100441,100441,,ST_DATA_2G - EDR Count - Version 1,20130701000000,20201231235959,A
100442,100442,,ST_DATA_2G - EDR Bytes - Version 1,20130701000000,20201231235959,A
100443,100443,,ST_DATA_2G - EDR Duration - Version 1,20130701000000,20201231235959,A
100444,100444,,ST_DATA_2G - EDR Value - Version 1,20130701000000,20201231235959,A
100445,100445,,ST_DATA_3G - EDR Count - Version 1,20130701000000,20201231235959,A
100446,100446,,ST_DATA_3G - EDR Bytes - Version 1,20130701000000,20201231235959,A
100447,100447,,ST_DATA_3G - EDR Duration - Version 1,20130701000000,20201231235959,A
100448,100448,,ST_DATA_3G - EDR Value - Version 1,20130701000000,20201231235959,A
100449,100449,,ST_DATA_4G - EDR Count - Version 1,20130701000000,20201231235959,A
100450,100450,,ST_DATA_4G - EDR Bytes - Version 1,20130701000000,20201231235959,A
100451,100451,,ST_DATA_4G - EDR Duration - Version 1,20130701000000,20201231235959,A
100452,100452,,ST_DATA_4G - EDR Value - Version 1,20130701000000,20201231235959,A
100453,100453,,ST_DATA_2G_PREPAID - EDR Count - Version 1,20130701000000,20201231235959,A
100454,100454,,ST_DATA_2G_PREPAID - EDR Bytes - Version 1,20130701000000,20201231235959,A
100455,100455,,ST_DATA_2G_PREPAID - EDR Duration - Version 1,20130701000000,20201231235959,A
100456,100456,,ST_DATA_2G_PREPAID - EDR Value - Version 1,20130701000000,20201231235959,A
100457,100457,,ST_DATA_2G_POSTPAID - EDR Count - Version 1,20130701000000,20201231235959,A
100458,100458,,ST_DATA_2G_POSTPAID - EDR Bytes - Version 1,20130701000000,20201231235959,A
100459,100459,,ST_DATA_2G_POSTPAID - EDR Duration - Version 1,20130701000000,20201231235959,A
100460,100460,,ST_DATA_2G_POSTPAID - EDR Value - Version 1,20130701000000,20201231235959,A
100461,100461,,ST_DATA_3G_PREPAID - EDR Count - Version 1,20130701000000,20201231235959,A
100462,100462,,ST_DATA_3G_PREPAID - EDR Bytes - Version 1,20130701000000,20201231235959,A
100463,100463,,ST_DATA_3G_PREPAID - EDR Duration - Version 1,20130701000000,20201231235959,A
100464,100464,,ST_DATA_3G_PREPAID - EDR Value - Version 1,20130701000000,20201231235959,A
100465,100465,,ST_DATA_3G_POSTPAID - EDR Count - Version 1,20130701000000,20201231235959,A
100466,100466,,ST_DATA_3G_POSTPAID - EDR Bytes - Version 1,20130701000000,20201231235959,A
100467,100467,,ST_DATA_3G_POSTPAID - EDR Duration - Version 1,20130701000000,20201231235959,A
100468,100468,,ST_DATA_3G_POSTPAID - EDR Value - Version 1,20130701000000,20201231235959,A
100469,100469,,ST_DATA_4G_PREPAID - EDR Count - Version 1,20130701000000,20201231235959,A
100470,100470,,ST_DATA_4G_PREPAID - EDR Bytes - Version 1,20130701000000,20201231235959,A
100471,100471,,ST_DATA_4G_PREPAID - EDR Duration - Version 1,20130701000000,20201231235959,A
100472,100472,,ST_DATA_4G_PREPAID - EDR Value - Version 1,20130701000000,20201231235959,A
100473,100473,,ST_DATA_4G_POSTPAID - EDR Count - Version 1,20130701000000,20201231235959,A
100474,100474,,ST_DATA_4G_POSTPAID - EDR Bytes - Version 1,20130701000000,20201231235959,A
100475,100475,,ST_DATA_4G_POSTPAID - EDR Duration - Version 1,20130701000000,20201231235959,A
