200031,ICCS Unbilled: ST_MMS_POSTPAID_HOME_MO - EDR Value Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100386,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
200032,ER ICCS: ST_ALL - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100000,100122,,,,,,Y,Y,Y,Y,Y,450,175,,
200033,ER ICCS: ST_ALL - EDR Value Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100102,100122,,,,,,Y,Y,Y,Y,Y,450,175,,
200034,ER ICCS: ST_CONTENT_POSTPAID - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100199,100122,,,,,,Y,Y,Y,Y,Y,450,175,,
200035,MIS: ST_SMS_PREPAID - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100065,100145,,,,,,Y,Y,Y,Y,Y,450,175,,
200036,MIS: ST_SMS_PREPAID - EDR Value Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100109,100145,,,,,,Y,Y,Y,Y,Y,450,175,,
200037,CCN Data: ST_DATA_GPRS_PREPAID - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100212,100147,,,,,,Y,Y,Y,Y,Y,450,175,,
200038,CCN Data: ST_DATA_WAP_PREPAID - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100213,100147,,,,,,Y,Y,Y,Y,Y,450,175,,
200039,ER MIS: ST_CONTENT_PREPAID - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100206,100103,,,,,,Y,Y,Y,Y,Y,450,175,,
200040,ER MIS: ST_CONTENT_POSTPAID - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100199,100103,,,,,,Y,Y,Y,Y,Y,450,175,,
200041,MSS: ST_ONXP_VOICE_POSTPAID - EDR Count,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100425,100102,,,,,,N,N,Y,N,Y,450,175,,
200042,MIS: ST_ONXP_VOICE_POSTPAID - EDR Count,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100425,100145,,,,,,Y,Y,Y,N,Y,450,175,,
200043,GSM: ST_ONXP_VOICE_POSTPAID - EDR Count,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100425,100142,,,,,,Y,Y,Y,N,Y,450,175,,
200044,ICCS Unbilled: ST_ONXP_VOICE_POSTPAID - EDR Count,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100425,100120,,,,,,Y,Y,Y,N,Y,450,175,,
200045,MSS: ST_ONXP_VOICE_POSTPAID_HOME - EDR Count,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100426,100102,,,,,,Y,Y,Y,N,Y,450,175,,
200046,MIS: ST_ONXP_VOICE_POSTPAID_HOME - EDR Count,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100426,100145,,,,,,Y,Y,Y,N,Y,450,175,,
200047,GSM: ST_ONXP_VOICE_POSTPAID_HOME - EDR Count,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100426,100142,,,,,,Y,Y,Y,N,Y,450,175,,
200048,ICCS Unbilled: ST_ONXP_VOICE_POSTPAID_HOME - EDR Count,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100426,100120,,,,,,Y,Y,Y,N,Y,450,175,,
200049,MSS: ST_ONXP_VOICE_POSTPAID_HOME_CALL_FWD - EDR Count,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100427,100102,,,,,,Y,Y,Y,N,Y,450,175,,
200050,MIS: ST_ONXP_VOICE_POSTPAID_HOME_CALL_FWD - EDR Count,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100427,100145,,,,,,Y,Y,Y,N,Y,450,175,,
200051,GSM: ST_ONXP_VOICE_POSTPAID_HOME_CALL_FWD - EDR Count,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100427,100142,,,,,,Y,Y,Y,N,Y,450,175,,
200052,ICCS Unbilled: ST_ONXP_VOICE_POSTPAID_HOME_CALL_FWD - EDR Count,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100427,100120,,,,,,Y,Y,Y,N,Y,450,175,,
200053,MSS: ST_ONXP_VOICE_POSTPAID_HOME_MO - EDR Count,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100428,100102,,,,,,Y,Y,Y,N,Y,450,175,,
200054,MIS: ST_ONXP_VOICE_POSTPAID_HOME_MO - EDR Count,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100428,100145,,,,,,Y,Y,Y,N,Y,450,175,,
200055,GSM: ST_ONXP_VOICE_POSTPAID_HOME_MO - EDR Count,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100428,100142,,,,,,Y,Y,Y,N,Y,450,175,,
200056,ICCS Unbilled: ST_ONXP_VOICE_POSTPAID_HOME_MO - EDR Count,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100428,100120,,,,,,Y,Y,Y,N,Y,450,175,,
100045,ICCS Unbilled: ST_DATA_2G - EDR Bytes Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100442,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
100046,EMM data: ST_DATA_2G - EDR Bytes Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100442,100107,,,,,,Y,Y,Y,Y,Y,450,175,,
100047,PGW: ST_DATA_2G - EDR Bytes Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100442,100150,,,,,,Y,Y,Y,Y,Y,450,175,,
100048,SGSN: ST_DATA_2G - EDR Bytes Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100442,100152,,,,,,Y,Y,Y,Y,Y,450,175,,
100049,ICCS Unbilled: ST_DATA_2G - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100441,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
100050,EMM data: ST_DATA_2G - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100441,100107,,,,,,Y,Y,Y,Y,Y,450,175,,
100051,PGW: ST_DATA_2G - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100441,100150,,,,,,Y,Y,Y,Y,Y,450,175,,
100052,SGSN: ST_DATA_2G - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100441,100152,,,,,,Y,Y,Y,Y,Y,450,175,,
100053,ICCS Unbilled: ST_DATA_2G_POSTPAID - EDR Bytes Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100458,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
100054,GPRS ICCS: ST_DATA_2G_POSTPAID - EDR Bytes Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100458,100141,,,,,,Y,Y,Y,Y,Y,450,175,,
100056,EMM data: ST_DATA_2G_POSTPAID - EDR Bytes Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100458,100107,,,,,,Y,Y,Y,Y,Y,450,175,,
100057,ICCS Unbilled: ST_DATA_2G_POSTPAID - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100457,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
100058,GPRS ICCS: ST_DATA_2G_POSTPAID - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100457,100141,,,,,,Y,Y,Y,Y,Y,450,175,,
100060,EMM data: ST_DATA_2G_POSTPAID - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100457,100107,,,,,,Y,Y,Y,Y,Y,450,175,,
100061,EMM data: ST_DATA_2G_PREPAID - EDR Bytes Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100454,100107,,,,,,Y,Y,Y,Y,Y,450,175,,
100062,EMM data: ST_DATA_2G_PREPAID - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100453,100107,,,,,,Y,Y,Y,Y,Y,450,175,,
100063,ICCS Unbilled: ST_DATA_3G - EDR Bytes Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100446,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
100064,EMM data: ST_DATA_3G - EDR Bytes Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100446,100107,,,,,,Y,Y,Y,Y,Y,450,175,,
100065,PGW: ST_DATA_3G - EDR Bytes Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100446,100150,,,,,,Y,Y,Y,Y,Y,450,175,,
100066,SGSN: ST_DATA_3G - EDR Bytes Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100446,100152,,,,,,Y,Y,Y,Y,Y,450,175,,
100067,ICCS Unbilled: ST_DATA_3G - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100445,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
100068,EMM data: ST_DATA_3G - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100445,100107,,,,,,Y,Y,Y,Y,Y,450,175,,
100069,PGW: ST_DATA_3G - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100445,100150,,,,,,Y,Y,Y,Y,Y,450,175,,
100070,SGSN: ST_DATA_3G - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100445,100152,,,,,,Y,Y,Y,Y,Y,450,175,,
100071,ICCS Unbilled: ST_DATA_3G_POSTPAID - EDR Bytes Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100466,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
100072,GPRS ICCS: ST_DATA_3G_POSTPAID - EDR Bytes Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100466,100141,,,,,,Y,Y,Y,Y,Y,450,175,,
100074,EMM data: ST_DATA_3G_POSTPAID - EDR Bytes Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100466,100107,,,,,,Y,Y,Y,Y,Y,450,175,,
100075,ICCS Unbilled: ST_DATA_3G_POSTPAID - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100465,100120,,,,,,Y,Y,Y,Y,Y,450,175,,
100076,GPRS ICCS: ST_DATA_3G_POSTPAID - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100465,100141,,,,,,Y,Y,Y,Y,Y,450,175,,
100078,EMM data: ST_DATA_3G_POSTPAID - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100465,100107,,,,,,Y,Y,Y,Y,Y,450,175,,
100079,EMM data: ST_DATA_3G_PREPAID - EDR Bytes Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100462,100107,,,,,,Y,Y,Y,Y,Y,450,175,,
100080,EMM data: ST_DATA_3G_PREPAID - EDR Count Metric Chart,/vfi-um/vfi-um/chartMetricSwfDisplay.do?rebuildFilters=true,14,0,100461,100107,,,,,,Y,Y,Y,Y,Y,450,175,,
